u,value
0.396078431372549,0.1384934112179832
0.4,0.13759291798904205
0.403921568627451,0.13670410394758026
0.40784313725490196,0.13582674254416904
0.4117647058823529,0.13496061307004803
0.41568627450980394,0.13410550046954905
0.4196078431372549,0.13326119515972557
0.4235294117647059,0.13242749285685984
0.42745098039215684,0.13160419440954718
0.43137254901960786,0.13079110563806795
0.43529411764705883,0.12998803717976637
0.4392156862745098,0.1291948043401845
0.44313725490196076,0.12841122694969198
0.4470588235294118,0.12763712922538506
0.45098039215686275,0.12687233963802202
0.4549019607843137,0.12611669078378807
0.4588235294117647,0.12537001926068014
0.4627450980392157,0.1246321655493241
0.4666666666666667,0.12390297389803284
0.47058823529411764,0.12318229221193722
0.4745098039215686,0.12246997194601561
0.47843137254901963,0.12176586800186695
0.4823529411764706,0.12106983862807197
0.48627450980392156,0.12038174532400125
0.49019607843137253,0.11970145274692845
0.49411764705882355,0.11902882862231645
0.4980392156862745,0.11836374365715363
0.5019607843137255,0.11770607145621614
0.5058823529411764,0.11705568844114356
0.5098039215686274,0.11641247377221786
0.5137254901960784,0.11577630927273863
0.5176470588235295,0.11514707935589752
0.5215686274509804,0.11452467095405394
0.5254901960784314,0.11390897345031936
0.5294117647058824,0.11329987861236646
0.5333333333333333,0.11269728052837347
0.5372549019607843,0.1121010755450298
0.5411764705882353,0.11151116220751978
0.5450980392156862,0.11092744120141584
0.5490196078431373,0.11034981529640775
0.5529411764705883,0.10977818929180305
0.5568627450980392,0.10921246996372846
0.5607843137254902,0.10865256601397899
0.5647058823529412,0.10809838802044669
0.5686274509803921,0.10754984838907666
0.5725490196078431,0.10700686130729675
0.5764705882352941,0.10646934269886299
0.5803921568627451,0.10593721018007729
0.5843137254901961,0.10541038301732386
0.5882352941176471,0.10488878208588082
0.592156862745098,0.10437232982996125
0.596078431372549,0.1038609502239427
0.6,0.1033545687347408
0.6039215686274509,0.10285311228529159
0.6078431372549019,0.10235650921910078
0.611764705882353,0.10186468926582903
0.615686274509804,0.1013775835078694
0.6196078431372549,0.10089512434789505
0.6235294117647059,0.10041724547733288
0.6274509803921569,0.09994388184574055
0.6313725490196078,0.09947496963105484
0.6352941176470588,0.09901044621067889
0.6392156862745098,0.09855025013338681
0.6431372549019608,0.09809432109201244
0.6470588235294118,0.09764259989690349
0.6509803921568628,0.09719502845010886
0.6549019607843137,0.0967515497202831
0.6588235294117647,0.09631210771827714
0.6627450980392157,0.09587664747340119
0.6666666666666666,0.09544511501033215
0.6705882352941176,0.09501745732664779
0.6745098039215687,0.09459362237096824
0.6784313725490196,0.09417355902168523
0.6823529411764706,0.09375721706625839
0.6862745098039216,0.0933445471810681
0.6901960784313725,0.09293550091179581
0.6941176470588235,0.09253003065432908
0.6980392156862745,0.09212808963616337
0.7019607843137254,0.09172963189829453
0.7058823529411765,0.09133461227758022
0.7098039215686275,0.09094298638956033
0.7137254901960784,0.09055471061172193
0.7176470588235294,0.09016974206719164
0.7215686274509804,0.08978803860884921
0.7254901960784313,0.08940955880384438
0.7294117647058823,0.08903426191850605
0.7333333333333333,0.08866210790363471
0.7372549019607844,0.08829305738016435
0.7411764705882353,0.08792707162518298
0.7450980392156863,0.08756411255830399
0.7490196078431373,0.08720414272837407
0.7529411764705882,0.08684712530051208
0.7568627450980392,0.08649302404346648
0.7607843137254902,0.08614180331728294
0.7647058823529411,0.08579342806127377
0.7686274509803922,0.08544786378228131
0.7725490196078432,0.08510507654322352
0.7764705882352941,0.08476503295191828
0.7803921568627451,0.08442770015017698
0.7843137254901961,0.08409304580315569
0.788235294117647,0.08376103808896507
0.792156862745098,0.08343164568852512
0.796078431372549,0.08310483777565802
0.8,0.08278058400741939
0.803921568627451,0.08245885451465162
0.807843137254902,0.0821396198927613
0.8117647058823529,0.0818228511927106
0.8156862745098039,0.08150851991221719
0.8196078431372549,0.08119659798715873
0.8235294117647058,0.08088705778317484
0.8274509803921568,0.08057987208746042
0.8313725490196079,0.08027501410074889
0.8352941176470589,0.07997245742947645
0.8392156862745098,0.0796721760781236
0.8431372549019608,0.07937414444173174
0.8470588235294118,0.07907833729858527
0.8509803921568627,0.0787847298030604
0.8549019607843137,0.07849329747863232
0.8588235294117647,0.07820401621103867
0.8627450980392157,0.07791686224159333
0.8666666666666667,0.0776318121606494
0.8705882352941177,0.07734884290120592
0.8745098039215686,0.07706793173265303
0.8784313725490196,0.07678905625465648
0.8823529411764706,0.07651219439117218
0.8862745098039215,0.07623732438459419
0.8901960784313725,0.07596442479002485
0.8941176470588236,0.07569347446967245
0.8980392156862745,0.07542445258736619
0.9019607843137255,0.07515733860318963
0.9058823529411765,0.07489211226822823
0.9098039215686274,0.07462875361942856
0.9137254901960784,0.07436724297456587
0.9176470588235294,0.07410756092731696
0.9215686274509803,0.07384968834243888
0.9254901960784314,0.07359360635104628
0.9294117647058824,0.07333929634598824
0.9333333333333333,0.07308673997731963
0.9372549019607843,0.07283591914786958
0.9411764705882353,0.07258681600889827
0.9450980392156862,0.07233941295584367
0.9490196078431372,0.07209369262415644
0.9529411764705882,0.07184963788521936
0.9568627450980393,0.07160723184234974
0.9607843137254902,0.07136645782688267
0.9647058823529412,0.07112729939433393
0.9686274509803922,0.07088974032063966
0.9725490196078431,0.07065376459847239
0.9764705882352941,0.07041935643363018
0.9803921568627451,0.07018650024149786
0.984313725490196,0.06995518064357742
0.9882352941176471,0.06972538246409088
0.9921568627450981,0.06949709072664523
0.996078431372549,0.06927029065096657
1.0,0.06904496764969759
